Date,Price,Open,High,Low,Vol.,Change %
29/07/2019,170,170,170,170,581.77K,0.00%
26/07/2019,170,171,170,170,5.06M,-0.58%
25/07/2019,171,173,171,171,726.02K,-1.16%
24/07/2019,173,174,173.8,171,142.52K,-0.57%
23/07/2019,174,170,174.8,170,1.87M,2.35%
22/07/2019,170,170,175,168.1,2.17M,0.00%
19/07/2019,170,170,170,168,3.21M,0.00%
18/07/2019,170,170,170,170,1.76M,0.00%
17/07/2019,170,170.5,175,170,1.86M,-0.29%
16/07/2019,170.5,170,180,170,1.31M,0.29%
15/07/2019,170,173,170,169.9,1.12M,-1.73%
12/7/2019,173,173,173,173,294.29K,0.00%
11/7/2019,173,173.5,174,173,454.28K,-0.29%
10/7/2019,173.5,174.7,173.5,173.5,33.86K,-0.69%
9/7/2019,174.7,177,177,174,805.87K,-1.30%
8/7/2019,177,177,177,176,211.65K,0.00%
5/7/2019,177,177,177,177,13.90K,0.00%
4/7/2019,177,177,180.9,177,966.80K,0.00%
3/7/2019,177,179.9,179.8,179.5,134.14K,-1.61%
2/7/2019,179.9,181,181,179.9,375.96K,-0.61%
1/7/2019,181,184,181,181,239.70K,-1.63%
28/06/2019,184,185,184.7,184,127.75K,-0.54%
27/06/2019,185,184,185,179,3.60M,0.54%
26/06/2019,184,184,184,184,37.84K,0.00%
25/06/2019,184,184,184,184,60.90K,0.00%
24/06/2019,184,184,184,184,54.71K,0.00%
21/06/2019,184,182,184,182,1.91M,1.10%
20/06/2019,182,182,182,182,2.37M,0.00%
19/06/2019,182,182.1,182.2,182,3.83M,-0.05%
18/06/2019,182.1,182.4,182.4,182.1,518.00K,-0.16%
17/06/2019,182.4,184,182.4,182.4,302.16K,-0.87%
14/06/2019,184,183,184,184,62.17K,0.55%
13/06/2019,183,185,183.5,183,2.11M,-1.08%
11/6/2019,185,189,185,185,156.99K,-2.12%
10/6/2019,189,189,189,189,54.30K,0.00%
7/6/2019,189,189,189,189,19.64K,0.00%
6/6/2019,189,183.8,189,180,470.50K,-5.41%
3/6/2019,199.8,199.5,199.8,199.3,1.28M,0.15%
31/05/2019,199.5,199.8,199.5,199,1.24M,-0.15%
30/05/2019,199.8,201.6,200,199,530.02K,-0.89%
28/05/2019,201.6,192,201.6,194,6.59M,5.00%
27/05/2019,192,200,194,192,61.44K,-4.00%
24/05/2019,200,205,200,194,7.76M,-2.44%
23/05/2019,205,203,215,194.7,4.77M,0.99%
22/05/2019,203,185,203,185,8.74M,9.73%
21/05/2019,185,178,185.3,178,3.41M,3.93%
20/05/2019,178,176,178,177,252.05K,1.14%
17/05/2019,176,176,176,176,441.70K,0.00%
16/05/2019,176,178,178.2,176,234.07K,-1.12%
15/05/2019,178,178.5,178,178,340.73K,-0.28%
14/05/2019,178.5,178.5,178.5,178.5,247.05K,0.00%
13/05/2019,178.5,179,178.5,178,207.99K,-0.28%
10/5/2019,179,179,179,179,569.30K,0.00%
9/5/2019,179,179.5,179.5,179,213.46K,0.00%
8/5/2019,179,181,180.5,179,65.98K,-1.10%
7/5/2019,181,181,182,181,1.02M,0.00%
6/5/2019,181,180,181,181,75.99K,0.56%
3/5/2019,180,180,180.1,180,159.47K,0.00%
2/5/2019,180,180,180.8,179,1.04M,0.00%
30/04/2019,180,186,185.5,180,1.28M,-3.23%
29/04/2019,186,186.9,186.9,185.5,1.59M,-0.48%
26/04/2019,186.9,188,190,186.9,761.98K,-0.59%
25/04/2019,188,189.2,190,187.9,495.47K,-0.63%
24/04/2019,189.2,191,191,189.2,113.75K,-0.94%
23/04/2019,191,189,191,190,1.05M,1.06%
18/04/2019,189,188,190,189,291.56K,0.53%
17/04/2019,188,186,188,187.5,219.58K,1.08%
16/04/2019,186,186,186,186,1.74M,0.00%
15/04/2019,186,189,189,186,253.79K,-1.59%
12/4/2019,189,186,189,186,278.65K,1.61%
11/4/2019,186,186,186,186,333.08K,0.00%
10/4/2019,186,185,186,185,1.15M,0.54%
9/4/2019,185,185.5,185.8,185,168.23K,-0.27%
8/4/2019,185.5,189,189,175,670.86K,-1.85%
5/4/2019,189,189,189,189,169.21K,0.00%
4/4/2019,189,190,189,189,138.88K,-0.53%
3/4/2019,190,193,192,190,1.16M,-1.55%
2/4/2019,193,191,193,193,547.04K,1.05%
1/4/2019,191,191,191,191,1.61M,0.00%
29/03/2019,191,190,195,191,1.24M,0.53%
28/03/2019,190,190,190,190,20.42K,0.00%
27/03/2019,190,190,190,190,94.42K,0.00%
26/03/2019,190,188.5,190,188.5,2.00M,0.80%
25/03/2019,188.5,189.7,188.8,188.5,810.88K,-0.63%
22/03/2019,189.7,188.1,189.7,189.1,363.53K,0.85%
21/03/2019,188.1,189.4,189.5,188.1,623.11K,-0.69%
20/03/2019,189.4,189.4,189.4,189.4,56.40K,0.00%
19/03/2019,189.4,189.9,190,189.4,1.41M,-0.26%
18/03/2019,189.9,190,190,189.9,324.16K,-0.05%
15/03/2019,190,190,191.5,190,541.87K,0.00%
14/03/2019,190,192,192,190,149.23K,-1.04%
13/03/2019,192,194,192,192,89.01K,-1.03%
12/3/2019,194,195,195,193.7,2.24M,-0.51%
11/3/2019,195,195,195,195,1.44M,0.00%
8/3/2019,195,195,195,195,103.86K,0.00%
7/3/2019,195,196.5,196,195,201.31K,-0.76%
6/3/2019,196.5,196,196.5,195,876.24K,0.26%
5/3/2019,196,197,196.9,196,394.15K,-0.51%
4/3/2019,197,196.6,197,195.5,2.61M,0.20%
1/3/2019,196.6,195.3,196.6,195,1.68M,0.67%
28/02/2019,195.3,192.5,211.7,195,3.22M,1.45%
27/02/2019,192.5,192.5,192.5,192,1.04M,0.00%
26/02/2019,192.5,192.5,192.5,192.1,253.09K,0.00%
25/02/2019,192.5,192.4,192.5,190.5,762.72K,0.05%
22/02/2019,192.4,193,192.4,192.4,192.95K,-0.31%
21/02/2019,193,192.4,193,192.4,268.48K,0.31%
20/02/2019,192.4,192.5,192.4,190,2.11M,-0.05%
19/02/2019,192.5,193.3,192.9,190,5.00M,-0.41%
18/02/2019,193.3,194,193.3,187.1,61.66K,-0.36%
15/02/2019,194,191,197,191.9,2.34M,1.57%
14/02/2019,191,190,191,191,187.84K,0.53%
13/02/2019,190,189.3,192,189.2,3.44M,0.37%
12/2/2019,189.3,185,189.3,185,7.94M,2.32%
